GP_Index	Coord_X	Coord_Y	Eps_xx	Eps_yy	Eps_zz	Eps_yz	Eps_xz	Eps_xy	Sig_xx	Sig_yy	Sig_zz	Sig_yz	Sig_xz	Sig_xy
8289	-6.984337e+00	-2.040271e+00	-1.940271e-02	5.736462e-03	6.340867e-03	-6.555670e-05	3.479692e-04	1.622585e-04	-1.321443e+03	1.286712e+01	4.494707e+01	-1.739875e+00	9.235103e+00	4.306339e+00
8290	-7.236753e+00	-2.008892e+00	-1.908892e-02	5.786952e-03	5.272592e-03	-2.391136e-04	3.479747e-04	1.622613e-04	-1.332812e+03	-1.247735e+01	-3.977800e+01	-6.346076e+00	9.235249e+00	4.306415e+00
8291	-7.374719e+00	-1.990122e+00	-1.890122e-02	5.786952e-03	5.272592e-03	-2.391136e-04	3.479747e-04	1.622613e-04	-1.315378e+03	-5.005452e+00	-3.230610e+01	-6.346076e+00	9.235249e+00	4.306415e+00
8292	-7.322383e+00	-1.877888e+00	-1.777888e-02	5.786952e-03	5.272592e-03	-2.391136e-04	3.479747e-04	1.622613e-04	-1.211129e+03	3.967236e+01	1.237171e+01	-6.346076e+00	9.235249e+00	4.306415e+00
8293	-7.100235e+00	-1.891365e+00	-1.791365e-02	5.656310e-03	5.478238e-03	4.612902e-04	3.479735e-04	1.622572e-04	-1.220662e+03	3.035907e+01	2.090755e+01	1.224264e+01	9.235216e+00	4.306307e+00
8294	-7.000183e+00	-1.974892e+00	-1.874892e-02	5.656310e-03	5.478238e-03	4.612902e-04	3.479735e-04	1.622572e-04	-1.298245e+03	-2.890998e+00	-1.234252e+01	1.224264e+01	9.235216e+00	4.306307e+00
8295	-7.117416e+00	-2.008541e+00	-1.908541e-02	5.656310e-03	5.478238e-03	4.612902e-04	3.479735e-04	1.622572e-04	-1.329501e+03	-1.628611e+01	-2.573763e+01	1.224264e+01	9.235216e+00	4.306307e+00
8296	-7.565304e+00	-3.269954e+00	-3.169954e-02	9.023175e-03	9.772566e-03	2.294858e-04	3.479719e-04	1.622618e-04	-2.196185e+03	-3.474811e+01	5.027283e+00	6.090554e+00	9.235174e+00	4.306429e+00
8297	-7.640040e+00	-3.163857e+00	-3.063857e-02	9.023175e-03	9.772566e-03	2.294858e-04	3.479719e-04	1.622618e-04	-2.097637e+03	7.486646e+00	4.726204e+01	6.090554e+00	9.235174e+00	4.306429e+00
8298	-7.512792e+00	-3.157342e+00	-3.057342e-02	9.023175e-03	9.772566e-03	2.294858e-04	3.479719e-04	1.622618e-04	-2.091586e+03	1.007999e+01	4.985538e+01	6.090554e+00	9.235174e+00	4.306429e+00
8299	-6.911301e+00	-1.594048e+00	-1.494048e-02	4.326846e-03	4.920217e-03	-6.768036e-05	3.479284e-04	1.621790e-04	-1.019637e+03	3.013878e+00	3.450816e+01	-1.796237e+00	9.234020e+00	4.304229e+00
8300	-6.779235e+00	-1.582468e+00	-1.482468e-02	4.326846e-03	4.920217e-03	-6.768036e-05	3.479284e-04	1.621790e-04	-1.008881e+03	7.623557e+00	3.911784e+01	-1.796237e+00	9.234020e+00	4.304229e+00
8301	-6.831747e+00	-1.695080e+00	-1.595080e-02	4.326846e-03	4.920217e-03	-6.768036e-05	3.479284e-04	1.621790e-04	-1.113480e+03	-3.720454e+01	-5.710260e+00	-1.796237e+00	9.234020e+00	4.304229e+00
8302	-6.702579e+00	-1.067853e+00	-9.678525e-03	2.973957e-03	2.582665e-03	6.448746e-05	3.483673e-04	1.599258e-04	-6.777898e+02	-6.234988e+00	-2.700358e+01	1.711497e+00	9.245669e+00	4.244432e+00
8303	-6.648429e+00	-9.564362e-01	-8.564362e-03	2.973957e-03	2.582665e-03	6.448746e-05	3.483673e-04	1.599258e-04	-5.743012e+02	3.811727e+01	1.734868e+01	1.711497e+00	9.245669e+00	4.244432e+00
8304	-6.574799e+00	-1.059233e+00	-9.592326e-03	2.973957e-03	2.582665e-03	6.448746e-05	3.483673e-04	1.599258e-04	-6.697832e+02	-2.803579e+00	-2.357218e+01	1.711497e+00	9.245669e+00	4.244432e+00
8305	-7.046719e+00	-1.529523e+00	-1.429523e-02	4.427778e-03	3.885458e-03	-5.809140e-05	3.480679e-04	1.622414e-04	-9.968759e+02	-3.116423e+00	-3.190106e+01	-1.541746e+00	9.237722e+00	4.305886e+00
8306	-7.170204e+00	-1.533577e+00	-1.433577e-02	4.427778e-03	3.885458e-03	-5.809140e-05	3.480679e-04	1.622414e-04	-1.000642e+03	-4.730539e+00	-3.351517e+01	-1.541746e+00	9.237722e+00	4.305886e+00
8307	-7.117868e+00	-1.421343e+00	-1.321343e-02	4.427778e-03	3.885458e-03	-5.809140e-05	3.480679e-04	1.622414e-04	-8.963940e+02	3.994722e+01	1.116259e+01	-1.541746e+00	9.237722e+00	4.305886e+00
8308	-6.755897e+00	-1.180108e+00	-1.080108e-02	3.645518e-03	3.252778e-03	6.735030e-05	3.481296e-04	1.617938e-04	-7.286491e+02	3.813197e+01	1.728656e+01	1.787477e+00	9.239360e+00	4.294008e+00
8309	-6.680628e+00	-1.284100e+00	-1.184100e-02	3.645518e-03	3.252778e-03	6.735030e-05	3.481296e-04	1.617938e-04	-8.252413e+02	-3.264699e+00	-2.411010e+01	1.787477e+00	9.239360e+00	4.294008e+00
8310	-6.809187e+00	-1.292847e+00	-1.192847e-02	3.645518e-03	3.252778e-03	6.735030e-05	3.481296e-04	1.617938e-04	-8.333662e+02	-6.746813e+00	-2.759222e+01	1.787477e+00	9.239360e+00	4.294008e+00
8311	-6.599643e+00	-7.097246e-01	-6.097246e-03	1.731153e-03	2.165879e-03	-9.235384e-05	3.518298e-04	1.409948e-04	-4.112085e+02	4.298827e+00	2.737276e+01	-2.451071e+00	9.337563e+00	3.742002e+00
8312	-6.660502e+00	-8.148847e-01	-7.148847e-03	1.731153e-03	2.165879e-03	-9.235384e-05	3.518298e-04	1.409948e-04	-5.088860e+02	-3.756295e+01	-1.448902e+01	-2.451071e+00	9.337563e+00	3.742002e+00
8313	-6.738104e+00	-7.096027e-01	-6.096027e-03	1.731153e-03	2.165879e-03	-9.235384e-05	3.518298e-04	1.409948e-04	-4.110953e+02	4.347361e+00	2.742129e+01	-2.451071e+00	9.337563e+00	3.742002e+00
8314	-6.367589e+00	-4.904044e-01	-3.904044e-03	1.024755e-03	1.430212e-03	-2.193117e-04	2.576386e-04	7.040316e-05	-2.648991e+02	-3.293564e+00	1.822686e+01	-5.820534e+00	6.837729e+00	1.868500e+00
8315	-6.252917e+00	-4.693643e-01	-3.693643e-03	1.024755e-03	1.430212e-03	-2.193117e-04	2.576386e-04	7.040316e-05	-2.453560e+02	5.082031e+00	2.660246e+01	-5.820534e+00	6.837729e+00	1.868500e+00
8316	-6.302671e+00	-5.760607e-01	-4.760607e-03	1.024755e-03	1.430212e-03	-2.193117e-04	2.576386e-04	7.040316e-05	-3.444605e+02	-3.739133e+01	-1.587090e+01	-5.820534e+00	6.837729e+00	1.868500e+00
8317	-1.743364e+01	2.010837e-01	3.010837e-03	-1.010131e-03	-1.164182e-03	-4.019909e-04	-7.738774e-18	-1.859893e-17	1.931061e+02	-2.031453e+01	-2.849105e+01	-1.066884e+01	-2.053870e-13	-4.936155e-13
8318	-1.754539e+01	2.471459e-01	3.471459e-03	-1.010131e-03	-1.164182e-03	-4.019909e-04	-7.859366e-18	-1.864835e-17	2.358908e+02	-1.978236e+00	-1.015476e+01	-1.066884e+01	-2.085876e-13	-4.949271e-13
8319	-1.742132e+01	3.596459e-01	4.596459e-03	-1.010131e-03	-1.164182e-03	-4.019909e-04	-7.725836e-18	-1.876986e-17	3.403860e+02	4.280542e+01	3.462890e+01	-1.066884e+01	-2.050437e-13	-4.981521e-13
8320	-1.694243e+01	2.660099e-01	3.660099e-03	-9.161737e-04	-1.453524e-03	-2.212219e-05	-1.423424e-18	-1.139103e-16	2.456347e+02	2.740191e+00	-2.578073e+01	-5.871230e-01	-3.777768e-14	-3.023180e-12
8321	-1.687985e+01	3.759467e-01	4.759467e-03	-9.161737e-04	-1.453524e-03	-2.212219e-05	-1.356258e-18	-1.140288e-16	3.477490e+02	4.650349e+01	1.798256e+01	-5.871230e-01	-3.599509e-14	-3.026326e-12
8322	-1.681816e+01	2.637234e-01	3.637234e-03	-9.161737e-04	-1.453524e-03	-2.212219e-05	-1.289539e-18	-1.139081e-16	2.435109e+02	1.830011e+00	-2.669091e+01	-5.871230e-01	-3.422437e-14	-3.023120e-12
8323	-1.675594e+01	3.003690e-01	4.003690e-03	-1.512112e-03	-1.262491e-03	-2.209377e-06	-1.188278e-17	-1.333554e-16	2.614307e+02	-3.133113e+01	-1.808198e+01	-5.863687e-02	-3.153690e-13	-3.539253e-12
8324	-1.681763e+01	4.125922e-01	5.125922e-03	-1.512112e-03	-1.262491e-03	-2.209377e-06	-1.194950e-17	-1.334762e-16	3.656688e+02	1.334234e+01	2.659149e+01	-5.863687e-02	-3.171397e-13	-3.542459e-12
8325	-1.669356e+01	4.125922e-01	5.125922e-03	-1.512112e-03	-1.262491e-03	-2.209377e-06	-1.181588e-17	-1.334763e-16	3.656688e+02	1.334234e+01	2.659149e+01	-5.863687e-02	-3.135935e-13	-3.542462e-12
8326	-1.618638e+01	1.865725e-01	2.865725e-03	-9.082933e-04	-5.454344e-04	-1.850933e-05	-1.012367e-17	-2.293994e-16	2.083122e+02	7.998933e+00	2.725837e+01	-4.912376e-01	-2.686822e-13	-6.088259e-12
8327	-1.605787e+01	1.872154e-01	2.872154e-03	-9.082933e-04	-5.454344e-04	-1.850933e-05	-9.985573e-18	-2.294002e-16	2.089094e+02	8.254885e+00	2.751432e+01	-4.912376e-01	-2.650171e-13	-6.088280e-12
8328	-1.611931e+01	7.344059e-02	1.734406e-03	-9.082933e-04	-5.454344e-04	-1.850933e-05	-1.005133e-17	-2.292779e-16	1.032301e+02	-3.703626e+01	-1.777682e+01	-4.912376e-01	-2.667623e-13	-6.085036e-12
8329	-1.625411e+01	2.993792e-01	3.993792e-03	-1.511617e-03	-1.259302e-03	-1.568947e-05	-1.095189e-17	-2.088336e-16	2.606579e+02	-3.155220e+01	-1.816010e+01	-4.163986e-01	-2.906632e-13	-5.542445e-12
8330	-1.631995e+01	4.123448e-01	5.123448e-03	-1.511617e-03	-1.259302e-03	-1.568947e-05	-1.102299e-17	-2.089551e-16	3.655856e+02	1.341680e+01	2.680890e+01	-4.163986e-01	-2.925501e-13	-5.545668e-12
8331	-1.619588e+01	4.123448e-01	5.123448e-03	-1.511617e-03	-1.259302e-03	-1.568947e-05	-1.088959e-17	-2.089551e-16	3.655856e+02	1.341680e+01	2.680890e+01	-4.163986e-01	-2.890097e-13	-5.545668e-12
8332	-1.568070e+01	2.759561e-01	3.759561e-03	-9.664391e-04	-1.496840e-03	1.694387e-04	1.127104e-18	-3.012664e-16	2.511480e+02	3.064054e-01	-2.784562e+01	4.496903e+00	2.991334e-14	-7.995609e-12
8333	-1.563379e+01	3.844404e-01	4.844404e-03	-9.664391e-04	-1.496840e-03	1.694387e-04	1.177086e-18	-3.013827e-16	3.519132e+02	4.349150e+01	1.533947e+01	4.496903e+00	3.123986e-14	-7.998696e-12
8334	-1.557181e+01	2.962461e-01	3.962461e-03	-9.664391e-04	-1.496840e-03	1.694387e-04	1.243739e-18	-3.012881e-16	2.699942e+02	8.383363e+00	-1.976867e+01	4.496903e+00	3.300885e-14	-7.996187e-12
8335	-1.517670e+01	7.817757e-02	1.781776e-03	-9.362087e-04	-5.401576e-04	5.974902e-05	3.118314e-17	-3.426169e-16	1.067288e+02	-3.753343e+01	-1.651226e+01	1.585739e+00	8.276006e-13	-9.093052e-12
8336	-1.523419e+01	1.944431e-01	2.944431e-03	-9.362087e-04	-5.401576e-04	5.974902e-05	3.112143e-17	-3.427410e-16	2.147216e+02	8.749178e+00	2.977035e+01	1.585739e+00	8.259627e-13	-9.096347e-12
8337	-1.510334e+01	1.915719e-01	2.915719e-03	-9.362087e-04	-5.401576e-04	5.974902e-05	3.126125e-17	-3.427380e-16	2.120547e+02	7.606222e+00	2.862739e+01	1.585739e+00	8.296735e-13	-9.096266e-12
8338	-1.465397e+01	7.865605e-02	1.786561e-03	-9.154037e-04	-5.670664e-04	9.239328e-07	2.603031e-16	-2.536378e-16	1.069303e+02	-3.648168e+01	-1.799300e+01	2.452118e-02	6.908445e-12	-6.731547e-12
8339	-1.471596e+01	1.907091e-01	2.907091e-03	-9.154037e-04	-5.670664e-04	9.239328e-07	2.602369e-16	-2.537570e-16	2.110103e+02	8.124069e+00	2.661275e+01	2.452118e-02	6.906687e-12	-6.734710e-12
8340	-1.459012e+01	1.911947e-01	2.911947e-03	-9.154037e-04	-5.670664e-04	9.239328e-07	2.603708e-16	-2.537574e-16	2.114614e+02	8.317366e+00	2.680604e+01	2.452118e-02	6.910240e-12	-6.734722e-12
8341	-1.427581e+01	3.023617e-01	4.023617e-03	-1.512903e-03	-1.267905e-03	6.738747e-06	4.913013e-16	5.438574e-16	2.630345e+02	-3.082689e+01	-1.782318e+01	1.788463e-01	1.303914e-11	1.443398e-11
8342	-1.433648e+01	4.130904e-01	5.130904e-03	-1.512903e-03	-1.267905e-03	6.738747e-06	4.912365e-16	5.437399e-16	3.658845e+02	1.325167e+01	2.625537e+01	1.788463e-01	1.303742e-11	1.443086e-11
8343	-1.421241e+01	4.130904e-01	5.130904e-03	-1.512903e-03	-1.267905e-03	6.738747e-06	4.913681e-16	5.437403e-16	3.658845e+02	1.325167e+01	2.625537e+01	1.788463e-01	1.304091e-11	1.443087e-11
8344	-1.377851e+01	3.019905e-01	4.019905e-03	-1.512592e-03	-1.267806e-03	3.044983e-06	2.814993e-15	5.350412e-15	2.627061e+02	-3.094176e+01	-1.794928e+01	8.081386e-02	7.470990e-11	1.419999e-10
8345	-1.383993e+01	4.129976e-01	5.129976e-03	-1.512592e-03	-1.267806e-03	3.044983e-06	2.814927e-15	5.350294e-15	3.658147e+02	1.324761e+01	2.624010e+01	8.081386e-02	7.470817e-11	1.419968e-10
8346	-1.371586e+01	4.129976e-01	5.129976e-03	-1.512592e-03	-1.267806e-03	3.044983e-06	2.815058e-15	5.350295e-15	3.658147e+02	1.324761e+01	2.624010e+01	8.081386e-02	7.471164e-11	1.419968e-10
8347	-1.297076e+01	1.901773e-01	2.901773e-03	-9.134395e-04	-5.692704e-04	-2.262381e-06	1.166249e-13	8.606898e-14	2.105068e+02	8.007075e+00	2.627451e+01	-6.004359e-02	3.095225e-09	2.284271e-09
8348	-1.284638e+01	1.904806e-01	2.904806e-03	-9.134395e-04	-5.692704e-04	-2.262381e-06	1.166250e-13	8.606898e-14	2.107885e+02	8.127814e+00	2.639525e+01	-6.004359e-02	3.095229e-09	2.284271e-09
8349	-1.290842e+01	7.859835e-02	1.785984e-03	-9.134395e-04	-5.692704e-04	-2.262381e-06	1.166250e-13	8.606909e-14	1.068671e+02	-3.640994e+01	-1.814250e+01	-6.004359e-02	3.095227e-09	2.284274e-09
8350	-1.247296e+01	1.911124e-01	2.911124e-03	-9.160204e-04	-5.723179e-04	-5.038349e-06	6.588418e-13	4.896339e-13	2.111513e+02	8.018276e+00	2.626094e+01	-1.337178e-01	1.748566e-08	1.299488e-08
8351	-1.234825e+01	1.916166e-01	2.916166e-03	-9.160204e-04	-5.723179e-04	-5.038349e-06	6.588420e-13	4.896339e-13	2.116196e+02	8.218970e+00	2.646164e+01	-1.337178e-01	1.748567e-08	1.299488e-08
8352	-1.241008e+01	7.998205e-02	1.799820e-03	-9.160204e-04	-5.723179e-04	-5.038349e-06	6.588419e-13	4.896340e-13	1.079283e+02	-3.622016e+01	-1.797749e+01	-1.337178e-01	1.748566e-08	1.299489e-08
8353	-1.197050e+01	1.923103e-01	2.923103e-03	-9.226713e-04	-5.675238e-04	-1.181087e-05	3.841279e-12	2.848339e-12	2.121900e+02	8.068190e+00	2.691833e+01	-3.134605e-01	1.019475e-07	7.559491e-08
8354	-1.184272e+01	1.931424e-01	2.931424e-03	-9.226713e-04	-5.675238e-04	-1.181087e-05	3.841279e-12	2.848339e-12	2.129630e+02	8.399443e+00	2.724958e+01	-3.134605e-01	1.019475e-07	7.559491e-08
8355	-1.190494e+01	8.131321e-02	1.813132e-03	-9.226713e-04	-5.675238e-04	-1.181087e-05	3.841279e-12	2.848339e-12	1.090909e+02	-3.611717e+01	-1.726704e+01	-3.134605e-01	1.019475e-07	7.559491e-08
8356	-1.144480e+01	2.044131e-01	3.044131e-03	-9.039738e-04	-6.970600e-04	-3.689794e-04	2.621648e-11	1.407745e-11	2.190194e+02	9.466208e+00	2.044855e+01	-9.792712e+00	6.957853e-07	3.736154e-07
8357	-1.133586e+01	2.241761e-01	3.241761e-03	-9.039738e-04	-6.970600e-04	-3.689794e-04	2.621648e-11	1.407745e-11	2.373762e+02	1.733341e+01	2.831575e+01	-9.792712e+00	6.957853e-07	3.736154e-07
8358	-1.133681e+01	8.853636e-02	1.885364e-03	-9.039738e-04	-6.970600e-04	-3.689794e-04	2.621648e-11	1.407745e-11	1.113878e+02	-3.666163e+01	-2.567929e+01	-9.792712e+00	6.957853e-07	3.736154e-07
8359	-1.115407e+01	2.039979e-01	3.039979e-03	-8.986315e-04	-7.023181e-04	3.777166e-04	2.608745e-11	3.240150e-11	2.186371e+02	9.587824e+00	2.000753e+01	1.002460e+01	6.923609e-07	8.599357e-07
8360	-1.126413e+01	8.843256e-02	1.884326e-03	-8.986315e-04	-7.023181e-04	3.777166e-04	2.608745e-11	3.240150e-11	1.112947e+02	-3.641605e+01	-2.599634e+01	1.002460e+01	6.923609e-07	8.599357e-07
8361	-1.126317e+01	2.240723e-01	3.240723e-03	-8.986315e-04	-7.023181e-04	3.777166e-04	2.608745e-11	3.240150e-11	2.372832e+02	1.757899e+01	2.799870e+01	1.002460e+01	6.923609e-07	8.599357e-07
8362	-1.055831e+01	3.016076e-01	4.016076e-03	-1.512749e-03	-1.263632e-03	2.094290e-05	1.942235e-10	4.169928e-10	2.625104e+02	-3.094265e+01	-1.772026e+01	5.558245e-01	5.154693e-06	1.106699e-05
8363	-1.061544e+01	4.129019e-01	5.129019e-03	-1.512749e-03	-1.263632e-03	2.094290e-05	1.942235e-10	4.169928e-10	3.658856e+02	1.336104e+01	2.658343e+01	5.558245e-01	5.154693e-06	1.106699e-05
8364	-1.049136e+01	4.129019e-01	5.129019e-03	-1.512749e-03	-1.263632e-03	2.094290e-05	1.942235e-10	4.169928e-10	3.658856e+02	1.336104e+01	2.658343e+01	5.558245e-01	5.154693e-06	1.106699e-05
8365	-1.005771e+01	2.996730e-01	3.996730e-03	-1.512390e-03	-1.263317e-03	7.330327e-06	1.115856e-09	2.340179e-09	2.607402e+02	-3.166689e+01	-1.844686e+01	1.945469e-01	2.961483e-05	6.210836e-05
8366	-1.011806e+01	4.124182e-01	5.124182e-03	-1.512390e-03	-1.263317e-03	7.330327e-06	1.115856e-09	2.340179e-09	3.654632e+02	1.321440e+01	2.643443e+01	1.945469e-01	2.961483e-05	6.210836e-05
8367	-9.993987e+00	4.124182e-01	5.124182e-03	-1.512390e-03	-1.263317e-03	7.330327e-06	1.115856e-09	2.340179e-09	3.654632e+02	1.321440e+01	2.643443e+01	1.945469e-01	2.961483e-05	6.210836e-05
8368	-9.560165e+00	2.982694e-01	3.982694e-03	-1.511406e-03	-1.261437e-03	3.926416e-06	6.310671e-09	1.311068e-08	2.595505e+02	-3.205946e+01	-1.879186e+01	1.042071e-01	1.674852e-04	3.479573e-04
8369	-9.621452e+00	4.120673e-01	5.120673e-03	-1.511406e-03	-1.261437e-03	3.926416e-06	6.310671e-09	1.311068e-08	3.652513e+02	1.324088e+01	2.650848e+01	1.042071e-01	1.674852e-04	3.479573e-04
8370	-9.497378e+00	4.120673e-01	5.120673e-03	-1.511406e-03	-1.261437e-03	3.926416e-06	6.310671e-09	1.311068e-08	3.652513e+02	1.324088e+01	2.650848e+01	1.042071e-01	1.674852e-04	3.479573e-04
8371	-9.063043e+00	2.990139e-01	3.990139e-03	-1.511971e-03	-1.262643e-03	2.027635e-06	3.536714e-08	7.344256e-08	2.601715e+02	-3.186356e+01	-1.862997e+01	5.381343e-02	9.386438e-04	1.949166e-03
8372	-9.124949e+00	4.122535e-01	5.122535e-03	-1.511971e-03	-1.262643e-03	2.027635e-06	3.536714e-08	7.344256e-08	3.653537e+02	1.321449e+01	2.644808e+01	5.381343e-02	9.386438e-04	1.949166e-03
8373	-9.000874e+00	4.122535e-01	5.122535e-03	-1.511971e-03	-1.262643e-03	2.027635e-06	3.536714e-08	7.344256e-08	3.653537e+02	1.321449e+01	2.644808e+01	5.381343e-02	9.386438e-04	1.949166e-03
8374	-8.503512e+00	3.909806e-02	1.390981e-03	-3.035337e-04	-7.486740e-04	4.638631e-06	3.605136e-07	2.690206e-09	8.731474e+01	-2.624864e+00	-2.625155e+01	1.231093e-01	9.568032e-03	7.139808e-05
8375	-8.627799e+00	3.841485e-02	1.384149e-03	-3.035337e-04	-7.486740e-04	4.638631e-06	3.605136e-07	2.690206e-09	8.668014e+01	-2.896834e+00	-2.652352e+01	1.231093e-01	9.568032e-03	7.139808e-05
8376	-8.565751e+00	1.512262e-01	2.512262e-03	-3.035337e-04	-7.486740e-04	4.638631e-06	3.605136e-07	2.690206e-09	1.914645e+02	4.201077e+01	1.838409e+01	1.231093e-01	9.568032e-03	7.139808e-05
8377	-7.820154e+00	3.025423e-01	4.025423e-03	-1.513254e-03	-1.268115e-03	-6.996886e-06	2.653643e-06	5.491407e-06	2.631800e+02	-3.079594e+01	-1.778470e+01	-1.856974e-01	7.042768e-02	1.457419e-01
8378	-7.883668e+00	4.131356e-01	5.131356e-03	-1.513254e-03	-1.268115e-03	-6.996886e-06	2.653643e-06	5.491407e-06	3.659041e+02	1.322868e+01	2.623991e+01	-1.856974e-01	7.042768e-02	1.457419e-01
8379	-7.759594e+00	4.131356e-01	5.131356e-03	-1.513254e-03	-1.268115e-03	-6.996886e-06	2.653643e-06	5.491407e-06	3.659041e+02	1.322868e+01	2.623991e+01	-1.856974e-01	7.042768e-02	1.457419e-01
8380	-7.319310e+00	3.023485e-01	4.023485e-03	-1.511142e-03	-1.264022e-03	-1.878732e-05	1.585152e-05	3.139851e-05	2.632469e+02	-3.051403e+01	-1.739764e+01	-4.986154e-01	4.206993e-01	8.333165e-01
8381	-7.386234e+00	4.130871e-01	5.130871e-03	-1.511142e-03	-1.264022e-03	-1.878732e-05	1.585152e-05	3.139851e-05	3.661061e+02	1.356847e+01	2.668486e+01	-4.986154e-01	4.206993e-01	8.333165e-01
8382	-7.262160e+00	4.130871e-01	5.130871e-03	-1.511142e-03	-1.264022e-03	-1.878732e-05	1.585152e-05	3.139851e-05	3.661061e+02	1.356847e+01	2.668486e+01	-4.986154e-01	4.206993e-01	8.333165e-01
8383	-6.806296e+00	3.113328e-01	4.113328e-03	-1.484877e-03	-1.268811e-03	-1.489351e-05	1.631265e-04	2.329528e-04	2.724470e+02	-2.468853e+01	-1.322041e+01	-3.952738e-01	4.329378e+00	6.182567e+00
8384	-6.885758e+00	4.153332e-01	5.153332e-03	-1.484877e-03	-1.268811e-03	-1.489351e-05	1.631265e-04	2.329528e-04	3.690473e+02	1.671162e+01	2.817974e+01	-3.952738e-01	4.329378e+00	6.182567e+00
8385	-6.761683e+00	4.153332e-01	5.153332e-03	-1.484877e-03	-1.268811e-03	-1.489351e-05	1.631265e-04	2.329528e-04	3.690473e+02	1.671162e+01	2.817974e+01	-3.952738e-01	4.329378e+00	6.182567e+00
8386	-6.291862e+00	1.941908e-01	2.941908e-03	-9.565621e-04	-5.290364e-04	6.892934e-05	1.635137e-04	-4.858133e-05	2.141197e+02	7.200936e+00	2.989268e+01	1.829385e+00	4.339654e+00	-1.289348e+00
8387	-6.165123e+00	1.819433e-01	2.819433e-03	-9.565621e-04	-5.290364e-04	6.892934e-05	1.635137e-04	-4.858133e-05	2.027437e+02	2.325494e+00	2.501724e+01	1.829385e+00	4.339654e+00	-1.289348e+00
8388	-6.237947e+00	7.534743e-02	1.753474e-03	-9.565621e-04	-5.290364e-04	6.892934e-05	1.635137e-04	-4.858133e-05	1.037325e+02	-4.010785e+01	-1.741611e+01	1.829385e+00	4.339654e+00	-1.289348e+00
8389	-6.743206e+00	2.894621e-01	3.894621e-03	-1.114827e-03	-1.454092e-03	2.582904e-04	2.463419e-04	3.896329e-05	2.594877e+02	-6.398426e+00	-2.440560e+01	6.855028e+00	6.537914e+00	1.034086e+00
8390	-6.698593e+00	3.934625e-01	4.934625e-03	-1.114827e-03	-1.454092e-03	2.582904e-04	2.463419e-04	3.896329e-05	3.560880e+02	3.500173e+01	1.699455e+01	6.855028e+00	6.537914e+00	1.034086e+00
8391	-6.633395e+00	3.278504e-01	4.278504e-03	-1.114827e-03	-1.454092e-03	2.582904e-04	2.463419e-04	3.896329e-05	2.951445e+02	8.883078e+00	-9.124099e+00	6.855028e+00	6.537914e+00	1.034086e+00
8392	-6.599638e+00	7.097861e-01	8.097861e-03	-2.331221e-03	-2.766307e-03	-9.225908e-05	3.518263e-04	-1.410279e-04	5.492459e+02	-4.297684e+00	-2.739075e+01	-2.448556e+00	9.337471e+00	-3.742882e+00
8393	-6.738102e+00	7.096216e-01	8.096216e-03	-2.331221e-03	-2.766307e-03	-9.225908e-05	3.518263e-04	-1.410279e-04	5.490931e+02	-4.363159e+00	-2.745622e+01	-2.448556e+00	9.337471e+00	-3.742882e+00
8394	-6.660496e+00	8.149177e-01	9.149177e-03	-2.331221e-03	-2.766307e-03	-9.225908e-05	3.518263e-04	-1.410279e-04	6.468969e+02	3.755277e+01	1.445970e+01	-2.448556e+00	9.337471e+00	-3.742882e+00
8395	-1.688389e+01	-7.578654e-02	2.421346e-04	3.151862e-04	-4.461322e-05	2.180505e-05	-9.958197e-19	-1.139173e-16	3.326147e+01	3.713882e+01	1.804177e+01	5.787059e-01	-2.642905e-14	-3.023365e-12
8396	-1.681908e+01	-1.887942e-01	-8.879420e-04	3.151862e-04	-4.461322e-05	2.180505e-05	-9.257903e-19	-1.137958e-16	-7.170527e+01	-7.846926e+00	-2.694397e+01	5.787059e-01	-2.457047e-14	-3.020140e-12
8397	-1.694340e+01	-1.904148e-01	-9.041478e-04	3.151862e-04	-4.461322e-05	2.180505e-05	-1.059722e-18	-1.137937e-16	-7.321054e+01	-8.492042e+00	-2.758909e+01	5.787059e-01	-2.812502e-14	-3.020085e-12
8398	-1.637684e+01	-7.632457e-02	2.367543e-04	3.105824e-04	-4.127092e-05	-2.055827e-06	1.642929e-20	-1.917649e-16	3.271150e+01	3.663007e+01	1.795478e+01	-5.456166e-02	4.360332e-16	-5.089440e-12
8399	-1.631426e+01	-1.889166e-01	-8.891661e-04	3.105824e-04	-4.127092e-05	-2.055827e-06	8.393204e-20	-1.916440e-16	-7.186918e+01	-8.190219e+00	-2.686551e+01	-5.456166e-02	2.227556e-15	-5.086232e-12
8400	-1.644065e+01	-1.887760e-01	-8.877603e-04	3.105824e-04	-4.127092e-05	-2.055827e-06	-5.202178e-20	-1.916438e-16	-7.173860e+01	-8.134259e+00	-2.680955e+01	-5.456166e-02	-1.380658e-15	-5.086226e-12
8401	-1.557193e+01	-2.959903e-01	-1.959903e-03	3.648275e-04	8.977127e-04	1.648949e-04	-8.459866e-18	-3.172107e-16	-1.317860e+02	-8.396467e+00	1.988744e+01	4.376310e+00	-2.245248e-13	-8.418771e-12
8402	-1.563381e+01	-3.844472e-01	-2.844472e-03	3.648275e-04	8.977127e-04	1.648949e-04	-8.526076e-18	-3.171157e-16	-2.139489e+02	-4.360913e+01	-1.532523e+01	4.376310e+00	-2.262821e-13	-8.416249e-12
